country,country_code,cuisine_uuid,profile_uuid,recipe_uuid,post_uuid,title,slug,summary,description,ingredients,instructions,prep_time_minutes,cook_time_minutes,servings,difficulty_level,image_url,approach_id,source_url
"South Africa","ZA","d0000000-0000-0000-0000-000000000032","c0000000-0000-0000-0000-000000000032","5d2434ff-4bde-4247-8e00-e5b843fb6320","ae9b2a93-d9fa-45e0-b8f4-ef63eeaae85f","Turkish delight","south-africa-turkish-delight","This Turkish delight is soft, chewy and comforting. You’ll be inspired to recreate them if you’re only familiar with the boucy, rubbery version. It’s well worth the time to create these treats from scratch.","This Turkish delight is soft, chewy and comforting. You’ll be inspired to recreate them if you’re only familiar with the boucy, rubbery version. It’s well worth the time to create these treats from scratch.","30 g powdered gelatine|2½ cups water (plus 2T)|210 g cornflour (plus 10 g for dusting)|750 g white sugar|2 T Woolworths rose-flavoured essence|2 t Woolworths beetroot powder|100 g icing sugar","1 Mix the gelatine and ½ cup water in a small bowl. Set aside to bloom for 5 minutes. In a separate bowl, mix the cornflour and ½ cup plus 2 T water.2 Place a heavy-based saucepan over a medium heat and add the sugar and remaining water. Stir until the sugar has dissolved.3 Add the gelatine and cornflour mixtures to the sugar syrup, stir well and bring to the boil.4 Cook over a medium heat for 30 minutes – the mixture will become a thick, glossy paste that’s milky in colour. It should start pulling away from the sides of the saucepan after 15 minutes of cooking. Cook for a further 5 minutes if you prefer a softer consistency. If you prefer a firmer, bouncier sweet, cook for the full 30 minutes.5 Add the rose-flavoured essence and beetroot powder and cook for 2 minutes.6 Pour the pink paste into a lightly oiled or greased 13.5 cm loaf tin. Once just slightly warm to the touch, use a small piece of oiled clingwrap to smooth the surface, cover and leave to set at room temperature. This could take 2–4 hours.7 Tip out onto a work surface and dust liberally in the remaining cornflour and the icing sugar.8 Cut into squares of about 2 x 2 cm and coat completely in the cornflour and icing sugar.Cook’s notes: If you don’t like rose, replace the essence with orange blossom water or lemon juice. Add chopped pistachios, walnuts or dried rose petals to make the Turkish delight even more special. Find more sweet treat recipes herePhotography: Shavan RahimVideography: Kaylene SaulsRecipe and production: Marcelle van RooyenFood assistant: Bianca Jones Shop at Woolworths",5,45,1,"medium","https://taste.co.za/wp-content/uploads/2025/12/turkishdelight.jpg","b0000000-0000-0000-0000-000000000006","https://taste.co.za/recipes/turkish-delight/"
"South Africa","ZA","d0000000-0000-0000-0000-000000000032","c0000000-0000-0000-0000-000000000032","a060c068-7de4-45da-8456-44aedfcdd512","bd653474-169d-4a55-82b9-85062980af0b","Rib sandwiches","south-africa-rib-sandwiches","These sandwiches are messy in the best way – tender pork spare ribs are piled into toasted soft rolls with tangy pickles, crisp slaw and creamy mayo. The perfect casual street-food treat, made effortless with Woolies’ Sweet &amp; Sticky Pork Spare Ribs.","These sandwiches are messy in the best way – tender pork spare ribs are piled into toasted soft rolls with tangy pickles, crisp slaw and creamy mayo. The perfect casual street-food treat, made effortless with Woolies’ Sweet &amp; Sticky Pork Spare Ribs.","1 kg Woolworths Sweet & Sticky Pork Spare Ribs|For the slaw:|150 g Woolworths Christmas Slaw or Rainbow Slaw|1 red apple, cut into matchsticks|1½ T  fresh mint, chopped|1½ T fresh coriander, chopped|2 t sherry vinegar|2 T olive oil|salt and pepper, to season|To serve:|4 Woolworths potato rolls, lightly toasted|4 T mayonnaise|120 g Woolworths pickled sliced cucumber|125 g Woolworths Hand Cooked Crisps","1. Light a braai fire or preheat the oven grill. Cook the spare ribs according to package instructions for 15–18 minutes, or until caramelised and tender. Turn the ribs occasionally and base frequently with the marinade.|2. Pull the cooked rib meat from the bone and roughly chop it.|3. Mix all the slaw ingredients together in a bowl.|4. Lightly toast the potato rolls and spread them with mayonnaise.|5. Fill the rolls with the rib meat, slaw and pickled cucumber. Top with the hand-cooked crisps for crunch.Photography: Shavan RahimVideography: Romy WilsonProduction: Jacqueline BurgessFood assistant: Chevonnemore braai recipesWoolworths’ Sweet &amp; Sticky Pork Loin Ribs are sourced with welfare standards in mind through the Kinder to Sows initiative. Parcooked and marinated for ease, they deliver juicy, sticky ribs with minimal prep.shop at Woolworths",15,20,1,"medium","https://taste.co.za/wp-content/uploads/2025/12/Rib-sandwich.jpg","b0000000-0000-0000-0000-000000000001","https://taste.co.za/recipes/rib-sandwiches/"
"South Africa","ZA","d0000000-0000-0000-0000-000000000032","c0000000-0000-0000-0000-000000000032","ef20eea1-fb47-4172-8507-22f00b143e9f","a4f49cd7-c835-40bb-a8cb-4a15f2bc3bf5","Stone fruit tarte tatin","south-africa-stone-fruit-tarte-tatin","<p class=""ai-optimize-8"">This tarte tatin is a celebration of summer stone fruit – peaches, plums, nectarines, apricots, or a mix of all of them. A quick homemade caramel forms the base, soaking into the fruit as it bakes and creating a glossy, syrupy finish. Using store-bought puff pastry keeps ...","<p class=""ai-optimize-8"">This tarte tatin is a celebration of summer stone fruit – peaches, plums, nectarines, apricots, or a mix of all of them. A quick homemade caramel forms the base, soaking into the fruit as it bakes and creating a glossy, syrupy finish. Using store-bought puff pastry keeps things effortless while still delivering that classic buttery lift. The two-stage bake ensures crisp pastry and perfectly tender fruit. Serve warm with cream, yoghurt or vanilla ice cream for a showstopper dessert that’s shockingly simple.</p>","150 g sugar|3 T water|5-6 stone fruit (peaches, plums, nectarines, apricots), sliced|1 sheet Woolworths frozen puff pastry, thawed|flour, for dusting","1 Preheat the oven to 220°C. Place the sugar and water in a saucepan over a medium heat. Cook without stirring until the mixture turns golden.2 Pour the hot caramel into a 23 cm pie dish, tilting gently to coat the base evenly.3 Arrange the sliced stone fruit over the caramel, packing it tightly as it will shrink during baking.4 Lightly dust a work surface with flour and roll out the puff pastry if necessary. Drape it over the fruit, tucking the edges down the inside of the dish to encase the filling.5 Bake for 4 minutes, then reduce the temperature to 180°C and bake for a further 12–15 minutes until the pastry is puffed and deep golden.Allow the tart to cool for 5 minutes, then run a knife around the edge of the dish to loosen. Place a serving plate over the dish and invert the pie dish to release the tart. Serve warm.Cook’s note: For extra shine, brush the fruit with warm apricot jam after inverting. This tart works beautifully with firm fruit – underripe stone fruit hold its shape best.Find more stone fruit recipes hereRecipe: Bianca StrydomPhotography: Shavan RahimVideography: Kaylene SaulsJuicy, sweet with just the slightest and right amount of fruitness to balance it out, stone fruit is now in season and on shelves at Woolworths. The Woolworths difference? Our unbroken cold chain means our stone fruit stays fresh for longer, even after you take them home, while you can expect only the best varieties grown in superb locations to deliver the best quality and flavour.     Shop at Woolworths",15,20,6,"medium","https://taste.co.za/wp-content/uploads/2025/11/peachtartetatin.jpg","b0000000-0000-0000-0000-000000000002","https://taste.co.za/recipes/stone-fruit-tarte-tatin/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","d68a24ce-0871-42e3-ad3b-d522c3566ea1","4cdfbc7f-8453-480a-b6a3-483ff8f11cda","Spinach and shrimps stir-fry ","ghana-spinach-and-shrimps-stir-fry","Spinach and shrimps stir-fry ","Spinach and shrimps stir-fry ","1 small bunch Spinach or Kale or Green amaranth or  Ugwu(fluted pumpkin leaves)|A handful fresh shrimps/prawns (cleaned)|1 large Onion|1 spoonful ground Crayfish(optional)|1 tablespoonful Vegetable Oil|Fresh pepper to taste(chilli pepper or habanero(atarodo)|1 seasoning cube or 1 teaspoon seasoning powder","If the prawns aren’t cleaned yet, remove the shell, break off the heads and tails and discard, then peel off the black vein at the back of the prawn, rinse the prawn meat in salted water. And set aside.|Wash and slice the vegetables and set aside . Chop the onions  and pepper and set aside.|Place the oil into a pot, add the chopped onions, pepper , ground crayfish and fresh prawns. Stir fry for a 10 seconds. Tip: the ground crayfish is optional but it gives the mix a sweet aroma and irresistible taste.|Add the sliced vegetable and seasoning powder, and stir fry  for about 2 minutes or until the vegetable is cooked.Tip: you can add a little salt if you want to, but remember that the seasoning cube has salt in it, so that you don’t overdo it it.",5,5,2,"easy","https://i0.wp.com/www.nigerianfoodtv.com/wp-content/uploads/2014/12/spinach-shrimps-stir-fry.jpg?resize=720%2C720&amp;ssl=1","b0000000-0000-0000-0000-000000000001","https://www.nigerianfoodtv.com/vegetable-prawn-stir-fry-for-jollof/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","8082e04a-3860-438b-8268-2af625ea8860","2e1760f2-890e-4117-9e2b-33703bee1688","Nigerian Chicken Stew (roasted/fried chicken stew)","ghana-nigerian-chicken-stew-roasted-fried-chicken-stew","Nigerian Chicken Stew is a rich, aromatic and delicious stew you&#x27;ll surely love.  Spicy to taste and extremely appertizing","Nigerian Chicken Stew is a rich, aromatic and delicious stew you&#x27;ll surely love.  Spicy to taste and extremely appertizing","1kg chicken|2kg Fresh Tomatoes or tinned tomato puree(the watery type)|100g Canned tomato paste(the smallest De Rica brand thick tomato paste(optional)|5 large bell peppers(tatashe)|5 Habanero Pepper (atarodo)|1 tablespoon Cameroon pepper(optional)|2 OR 3 medium bulbs Onions|4 garlic cloves or 2 tablespoon garlic powder|1 small ginger root or 1 tablespoon ginger powder|4 tablespoon seasoning powder(to taste)|1 teaspoon dried rosemary|1 tablespoon curry|1 tablespoon Thyme|1 bay leaf|500ml Vegetable Oil|Salt to taste","Place the cleaned cut chicken into a pot, add chopped onions, garlic powder, ginger powder, oregano or thyme, dried rosemary(optional), curry powder, seasoning powder and salt to taste, add a little water.Cook the chicken until tender and fry/grill at 180ºC, then set aside and reserve the liquid(Chicken stock).|Blend the tomatoes, peppers, onions, garlic and ginger ; pour into a pot, put on heat to reduce excess water. Set aside for later use.|In another large pot, heat up the vegetable oil, add some chopped onions,add the bay leaf and the tin tomato paste(de rica) and stir fry for 8 minutes.|Pour in the boiled down tomato-pepper mix and fry for about 25 minutes or until the tomato loses it's sour taste.Stir constantly to prevent burning at the bottom.|Add the chicken stock, a teaspoon oregano/thyme, a teaspoon of curry powder, cameroon pepper (optional) and seasoning powder to taste. Mix and boil for 8 minutes .|Then add the grilled or fried chicken and simmer for 10 minutes.And your Nigerian chicken stew is ready. Enjoy.",20,45,15,"medium","https://www.nigerianfoodtv.com/wp-content/uploads/2013/05/Nigerian-chicken-stew-fried-chicken-stew-african-chicken-stew-nigerian-tomato-stew-4new-720x720.jpg","b0000000-0000-0000-0000-000000000002","https://www.nigerianfoodtv.com/nigerian-chicken-stew/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","425db9f8-4e5c-4b54-a9ca-8439279b89a3","d3f732da-9263-49fb-9e15-4474eac91f4c","Nigerian Pepper Soup : Assorted Cow Meat Peppersoup","ghana-nigerian-pepper-soup-assorted-cow-meat-peppersoup","Nigerian Pepper Soup is rich, spicy and what you need for a chilli day or just to hang out with friends and family","Nigerian Pepper Soup is rich, spicy and what you need for a chilli day or just to hang out with friends and family","500 g Assorted Cow(tripe, heart, liver&amp;muscle)…cut into small pieces|2 tablespoonful pepper soup spice mix|Habanero/Chilli Pepper (to taste)|2 teaspoonful  Dry Uziza/basil leaves (optional)|1 tablespoonful of ground Crayfish|2 Stock cubes /stock powder(maggi or knorr e.t.c)|1 teaspoon thyme (optional)|1 medium Onion bulb(chopped)|Salt – to taste|Water (as needed)","First, clean and cook the toughest meat firstwhich is usually the cow foot and tripe (shaki). Add salt and thyme, pour enough water to cover the meat and leave to cook for 35 minutes on medium heat.|After 35 minutes, stir and add the cow heart. Cook for 10 minutes and then add the muscle (fuku) and the liver. Stir well and add more water to cover the meat.|Add the chopped onions and  stock cubes. Cover and cook for 5 minutes.|Next, add the ground pepper, ground crayfish, uziza/basil leaves ,the  ground pepper soup spices, mix thoroughly and cook for 5 minutes or until the assorted meat are well cooked.|Now the pepper soup is ready . Serve hot and enjoy",50,5,5,"medium","https://www.nigerianfoodtv.com/wp-content/uploads/2013/01/Nigerian-peppersoup-Nigerian-pepper-soup-recipe-nigerian-assorted-meat-peppersoup-pepper-soup-5-480x480.jpg","b0000000-0000-0000-0000-000000000003","https://www.nigerianfoodtv.com/nigerian-pepper-soup-assorted-cow-meat/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","8511ab99-fa72-48d9-9866-e82a341a58e9","bef0e67c-73f5-4c23-9a42-c9102b489256","Ogbono Soup Recipe for Weight Loss (wild mango seed soup)","ghana-ogbono-soup-recipe-for-weight-loss-wild-mango-seed-soup","Ogbono Soup recipe for those who want to lose weight and still enjoy this tasty Nigerian soup . Learn how to cook  ogbono soup for weight loss.","Ogbono Soup recipe for those who want to lose weight and still enjoy this tasty Nigerian soup . Learn how to cook  ogbono soup for weight loss.","1 cup of ground Ogbono seeds|100g of assorted fish or Ponmo (cow skin) or skinless chicken/turkey|1 tablespoon of palm oil (optional, for the classic Ogbono soup flavor)|1 leveled cooking spoonful of olive oil|2 fresh tomatoes (blended for extra color)|1 fresh chili pepper to taste|700g of chopped spinach or Ugu|Salt to taste|1 stock cube","Begin by boiling the fish or chicken with a stock cube and your preferred spices. Cook until they’re tender.|In a separate pot, heat up the palm oil and olive oil on low heat. Add the ground tomatoes, fry them briefly, and then introduce the ground Ogbono, stirring until it dissolves.|Next, add the cooked fish or chicken stock and mix it thoroughly. Increase the heat to medium and let the soup thicken. For a thicker consistency, use less stock. Cover the pot and allow it to simmer on low heat for 20 minutes, stirring occasionally to prevent burning.|Add the cooked fish or chicken and pepper to taste, letting it boil for an additional 5 minutes.|Finally, incorporate the chopped vegetables and adjust the salt to taste. Let it simmer for 3 minutes, and your Ogbono soup is ready to serve.",5,35,5,"medium","https://www.nigerianfoodtv.com/wp-content/uploads/2012/07/Ogbono-soup-720x720.jpg","b0000000-0000-0000-0000-000000000004","https://www.nigerianfoodtv.com/ogbono-soup-recipe-for-weight-loss-wild/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","aeaa893a-3305-4d8d-8865-18e4275ee651","b608776b-6c0a-4a76-bf47-469b145d2fa4","Yellow Rice Recipe","ghana-yellow-rice-recipe","Yellow Rice - Easy to prepare and simply delicious. Seasoned with health beneficial turmeric, antioxidant ginger and flavorful curry powder and green bell peppers.Taste great on it own or served alongside tasty sauces, curries and meat of choice.","Yellow Rice - Easy to prepare and simply delicious. Seasoned with health beneficial turmeric, antioxidant ginger and flavorful curry powder and green bell peppers.Taste great on it own or served alongside tasty sauces, curries and meat of choice.","- 2 cups long grain white or brown rice (rinsed or parboiled: see details in recipe tip below)|- 4 tablespoonful Butter or plain cooking oil(canola ,nut oil, sunflower or olive oil)|- 1/2 teaspoon garlic powder or 2 teaspoons minced garlic|- 1/2 teaspoon onion powder or 1 medium onion chopped|- 1/4 teaspoon curry powder|- 1 teaspoon turmeric or ¼ teaspoon saffron|- 1/2 teaspoon minced ginger|- 1/2 teaspoon white pepper|- 1/4 green bell pepper minced (about 1/4 cup)(optional)|- Cayenne pepper to taste|- 5 cups stock (chicken or vegetable) or 2 boulion cubes  or chicken stock base mixed in water|- 1 teaspoon salt","Wash rinse or parboil your long fgrain rice of choice.|Now in a saucepan or medium pot, heat up the oil and saute or stir fry the garlic, onions, ginger, turmeric, curry powder and peppers until fragrant.|Add the parboiled or rinsed rice and mix together until well combined.|Then pour in about 4 to 5 cups of chicken stock or water and salt to taste, mix well and set to a boil on high heat, then lower the heat to medium , cover and leave to cook for 15 to 20 minutes(depending on the type of rice you are using).|Check to be sure the turmeric yellow rice is well cooked(tender and chewable) , if not add extra water or stock and cook until done , then remove from heat and uncover.|Fluff the rice with a fork or wooden spoon, serve and enjoy!I served my yellow rice with honey garlic chicken and salad, but like every rice dish, this can also be accompanied with savoury sauces, curries, meat, chicken and seafoods.",5,20,4,"easy","https://www.nigerianfoodtv.com/wp-content/uploads/2019/10/yellow-rice-turmeric-indian-yellow-rice-720x720.gif","b0000000-0000-0000-0000-000000000005","https://www.nigerianfoodtv.com/yellow-rice-recipe/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","9dc23f95-eaab-4776-a02c-cdb140bd6a90","11473264-feaa-49fc-948b-4d7ac2d8f567"," Spinach stir fry : easy healthy recipe","ghana-spinach-stir-fry-easy-healthy-recipe","Spinach or Ugwu stir fry is tasty , healthy and of course very easy to prepare.It&#x27;s a versatile side dish that serves as an accompaniment to savoury rice, yam and potato dishes.","Spinach or Ugwu stir fry is tasty , healthy and of course very easy to prepare.It&#x27;s a versatile side dish that serves as an accompaniment to savoury rice, yam and potato dishes.","500 gr spinach/ugwu/ green amaranth(I used Spinach)|1 Onion bulb, chopped|1 garlic (a piece from the whole clove)|1 tablespoonful vegetable oil|1 teaspoon ground Crayfish(optional)|1 Stockcube|Dried or fresh hot pepper, to taste|Salt to taste","Wash and dry the vegetable of choice: press the vegetables between clean kitchen towels to dry them thoroughly.|Slice the dry vegetables and set aside – Now heat up the oil in a saucepan until hot; add the chopped onions, garlic, peppers and ground crayfish(if using). Stir-fry for about 10 seconds.TIP:The crayfish gives it a delicious and distinct taste, but you can omit it if you want to.|Pour in the sliced vegetables, crush in the stock cube and stir-fry for a minute until the vegetable just starts to soften or wilt.",5,8,2,"easy","https://i0.wp.com/www.nigerianfoodtv.com/wp-content/uploads/2019/10/spinach-stir-fry-healthy-easy.jpg?resize=720%2C720&amp;ssl=1","b0000000-0000-0000-0000-000000000006","https://www.nigerianfoodtv.com/spinach-stir-fry-easy-healthy-recipe/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","4f3c88d8-ea34-4eb2-8409-27c68bc0f976","5a5bd1ad-c4e6-45a3-8b41-79714628d1f7","Chicken and Bell peppers Stir fry- easy sweet &amp; savoury","ghana-chicken-and-bell-peppers-stir-fry-easy-sweet-amp-savoury","This chicken and bell pepper stir fry is a quick and easy meal ;made up of thinly sliced chicken breast/boneless thighs, sauteed with red, green yellow bell peppers in a flavor rich sweet and savory sauce!","This chicken and bell pepper stir fry is a quick and easy meal ;made up of thinly sliced chicken breast/boneless thighs, sauteed with red, green yellow bell peppers in a flavor rich sweet and savory sauce!","250 grams boneless chicken breast/ thighs|1 red bell pepper|1 green bell pepper|1 yellow bell pepper|1 large onion|3 tablespoons vegetable oil for stir frying|FOR THE MARINADE SAUCE|1 tablespoon water|2 tablespoons soy sauce|1 teaspoon wine vinegar or lemon juice|1 teaspoon vegetable oil|1 teaspoon corn starch|FOR THE STIR FRY SAUCE|1/4 cup chicken stock|2 tablespoons soy sauce|1 teaspoon wine vinegar or lemon juice|2 teaspoons vegetable oil|1 tablespoon corn starch|1 tablespoon brown sugar|1 tablespoon garlic- ginger paste|1 tablespoon ground pepper(to taste)","Slice the chciken breast/thighs into thin strips; also slice the green bell peppers and red onions in julienne(long strips)|Prepare the marinade  sauce using 1 tablespoon water, 2 tablespoons soy sauce, 1 teaspoon wine vinegar or lemon juice, 1 teaspoon vegetable oil and 1 teaspoon corn starch. Mix|Add the chicken strips ,mix until well combined, cover and let it marinade for 15 to 30 minutes; or use immediately|Prepare the stir fry sauce by mixing 1/4 cup chicken stock, 2 tablespoons soy sauce, 1 teaspoon wine vinegar or lemon juice,  2 teaspoons vegetable oil, 1 tablespoon corn starch, 1 tablespoon brown sugar, 1 tablespoon garlic- ginger paste and 1 tablespoon ground pepper(to taste).|Heat up 1 tablespoon vegetable oil, add the sliced onion and stir fry until transluscent, add the sliced peppers and stir fry for 2 minutes. Transfer into a bowl and set aside.|Heat up 1 tablespoon of vegetable oil until hot, add the marinated chicken strips, stir fry until all the strips are seared and cooked, add the vegetables, mix and add the stirfry sauce; stir fry until the sauce thickens.|Serve and enjoy.",10,15,3,"easy","https://www.nigerianfoodtv.com/wp-content/uploads/2020/08/Chicken-bell-peppers-Stir-fry-easy-sweet-sour-spicy-healthy-Chicken-Stir-fry-with-veggies-720x720.jpg","b0000000-0000-0000-0000-000000000002","https://www.nigerianfoodtv.com/chicken-bell-peppers-stir-fry/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","906a9810-b61c-4e41-897e-e8e7cb8562cf","cdc4d288-8ac9-48b4-80e9-c91dd65c1250","Nigerian Grilled Peppered fish","ghana-nigerian-grilled-peppered-fish","Nigerian grilled peppered Fish, always a crowd-pleaser and quiet easy to prepare; soaked in extra flavors and saturated with great spices. You’ll surely love it","Nigerian grilled peppered Fish, always a crowd-pleaser and quiet easy to prepare; soaked in extra flavors and saturated with great spices. You’ll surely love it","1 Whole fish(croaker, tilapia, mahi-mahi or Sea Bass fish)|-60ml vegetable oil|-2 medium sized red bell peppers|-1 medium sized green bell pepper|-1 scotch bonnet pepper|-3 large cloves of garlic|-1 thumb sized ginger|For frying the pepper sauce for the fish|-3 tablespoons vegetable oil|-1 teaspoon all spices|or mixed herbs of choice|-1 teaspoon black pepper|-1 teaspoon turmeric/curry powder|-1 teaspoon smoked paprika|-1 large seasoning cube|-Salt to taste","Pour 60ml vegetable oil plus the red bell peppers, green bell pepper, scotch bonnet pepper, cloves of garlic and ginger into a blender and blend thoroughly.|Heat up about 3 tablespoonful vegetable oil and gently pour in the blended pepper mix. Note: I could just add some herbs and spices to this blended mix and it will be good to go, but since we’re also going to be using it as a dip and pepper sauce for the fish, we’ll go a step a further and simmer it for a few minutes to intensify the flavor.|Add the ”All spices ”(if using) or use a mixed herbs of your choice. Add black pepper, turmeric/curry powder, smoked paprika, seasoning cube and salt to taste. Cook for 5 minutes and set aside to cool.|While the sauce is cooling , rinse the fish, remove the gut, scales and fins and dab dry with a paper towel or a clean napkin.|Using a sharpened knife, make some slashes on each sides of the fish.|Massage the pepper sauce generously on the fish and into all the slashes and spaces on the fish. NOTE: use only a quarter of the sauce and keep the rest for later|Cover with foil or place into a zip-lock bag and leave to marinate in the fridge for one hour or longer|Take out the fish from the fridge , brush again with some of the sauce and place the fish on the grill|Transfer into the oven and leave to grill for 10 minutes on one side before flipping to the other side . Note: the time it takes to cook depends on how hot your oven gets)|Flip the fish and add more pepper sauce if necessary|A﻿fter 10 minutes the grilled fish should be ready. Serve and enjoy!",5,20,3,"easy","https://www.nigerianfoodtv.com/wp-content/uploads/2022/09/nigerian-grilled-tilapia-fish-peppered-fish-720x720.jpg","b0000000-0000-0000-0000-000000000003","https://www.nigerianfoodtv.com/nigerian-grilled-peppered-fish/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","829e367f-b2ba-4e81-ad95-08d3f6af9ba7","6b007256-da5d-42ab-b06a-3c8f1ef98938","Best Baked Chicken Leg Quarters- Juicy Chicken Laps","ghana-best-baked-chicken-leg-quarters-juicy-chicken-laps","T﻿his Tasty Oven baked chicken quarters is so juicy, flavorful and simply delicious.","T﻿his Tasty Oven baked chicken quarters is so juicy, flavorful and simply delicious.","1 tablespoon onion powder|1 table one tablespoon garlic powder|1 tablespoon dried Rosemary|1 tablespoon dried thyme|1\2 tablespoon black pepper|1\2 tablespoon red pepper|1\2 tablespoon Paprika|1 tablespoon chicken bouillon powder|1\2 tablespoon salt (to taste)|2 large chicken leg quarters|1 tablespoon butter(melted)|1 tablespoon vegetable oil","Combine all the spices in a small bowl and set aside. You can also make use of your favorite spice blend, but make sure to choose a good combo that will give your chicken a burst of umami flavors.|Pat dry the cleaned chicken leg quarters and using a sharp paring knife, gently lift up the skin on the chicken legs.|Combine the melted butter and the vegetable oil in a small bowl and pour it into the ”pockets” of skin fold you just created. Also massage unto the whole chicken legs until well covered .|Then add the spice mixture and also  massage it unto the chicken, until all sides are fully saturated with the spice mix.|Cover with a cling film and marinade in the fridge for 30 minutes or overnight or you can also bake immediately if you are short for time. Marinating the chicken helps the spices penetrate better and also tenderizes the meat  and enhances its flavor.|Bake in preheated oven at 180ºC  or 350º F  for 4o  to 45 minutes.|When the chicken is done cooking, you’ll notice the liquid(gravy) in the pan; pour it over the chicken; serve and enjoy.",15,30,2,"medium","https://www.nigerianfoodtv.com/wp-content/uploads/2022/09/juicy-BAKED-CHICKEN-LEG-QUARTERS-IN-OVEN-JUICY--480x480.jpg","b0000000-0000-0000-0000-000000000005","https://www.nigerianfoodtv.com/best-baked-chicken-leg-quarters-juicy-chicken-laps/"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","3f72f995-2818-4cf4-92ab-ef26b58162e0","b592e784-78cf-467d-8a77-4f18082cff8b","Garden Egg Stew Sauce Recipe","ghana-garden-egg-stew-sauce-recipe","Garden Egg Stew Sauce is a rich and aromatic Nigerian delicacy that combines the earthy flavors of garden eggs with a delightful tomato-based sauce. Discover the secrets to making this traditional dish with a modern twist.","Garden Egg Stew Sauce is a rich and aromatic Nigerian delicacy that combines the earthy flavors of garden eggs with a delightful tomato-based sauce. Discover the secrets to making this traditional dish with a modern twist.","6-8 garden eggs (eggplants can be a substitute)|6-8 garden eggs (eggplants can be a substitute)|2 medium-sized onions, finely chopped|2 medium-sized onions, finely chopped|3-4 tablespoons palm oil|3-4 tablespoons palm oil|2-3 cloves of garlic, minced|2-3 cloves of garlic, minced|2-3 scotch bonnet peppers (adjust to your spice preference)|2-3 scotch bonnet peppers (adjust to your spice preference)|2 ripe tomatoes, chopped|2 ripe tomatoes, chopped|2 red bell peppers, chopped|2 red bell peppers, chopped|1 tablespoon ground crayfish|1 tablespoon ground crayfish|2-3 bouillon cubes or seasoning cubes|2-3 bouillon cubes or seasoning cubes|Salt to taste|Salt to taste|Water, as needed|Water, as needed","Wash the garden eggs thoroughly and remove the stems. Boil the garden eggs in a pot of water until they are tender (approximately 20-25 minutes). You should be able to pierce them easily with a fork. Once boiled, drain the hot water, transfer the garden eggs to a bowl of cold water to cool, and then peel off the skins.|In a blender, combine the boiled and peeled garden eggs, chopped tomatoes, scotch bonnet peppers, and red bell peppers. Blend until you have a smooth puree. Set aside.|Heat the palm oil in a large pot or saucepan over medium heat. Add the chopped onions and minced garlic. Sauté until the onions become translucent. Pour in the blended vegetable puree. Stir well to combine with the onions and garlic. Add the ground crayfish, bouillon cubes, and salt to taste. Stir to incorporate the spices into the mixture. Reduce the heat to low, cover the pot, and let the stew simmer for about 15-20 minutes, stirring occasionally. If the stew becomes too thick, you can add a bit of water to achieve your desired consistency.|Once the stew has thickened and the palm oil has melded with the other ingredients, it’s ready to serve. Nigerian Garden Egg Stew is typically served with a side of boiled yam, plantains, or rice.",40,5,5,"medium","https://www.nigerianfoodtv.com/wp-content/uploads/2023/09/Garden-egg-stew-sauce-Nigerian-1-720x720.jpg","b0000000-0000-0000-0000-000000000006","https://www.nigerianfoodtv.com/garden-egg-stew-sauce-recipe/"
