country,country_code,cuisine_uuid,profile_uuid,recipe_uuid,post_uuid,title,slug,summary,description,ingredients,instructions,prep_time_minutes,cook_time_minutes,servings,difficulty_level,image_url,approach_id,source_url
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","1d4d9f15-f0e7-4577-9638-3692b5beafa8","26f98193-331a-4c88-840f-af5e7584914a","Kyllingleverpostei","finland-kyllingleverpostei","Denne nydelige kyllingleverposteien kan både brukes til høye smørbrød eller være en del av et koldtbord. Super leverpostei uten svinekjøtt.","Denne nydelige kyllingleverposteien kan både brukes til høye smørbrød eller være en del av et koldtbord. Super leverpostei uten svinekjøtt.","500 g kyllinglever|2 ss hakket sjalottløk|1 ss smør|0,5 ts tørket merian|0,5 ts tørket timian|1 ts salt|0,5 ts kvernet pepper|0,25 ts kajennepepper|2 ss konjakk eller akevitt|100 g mykt smør|3 ss crème fraîche orginal, 35 %","Stek kyllinglever og hakket løk i smør. Krydre med merian, timian, salt, litt pepper og litt kajennepepper. Hell på konjakk og tenn på. Avkjøl helt.|Ha leverblandingen over i en hurtigmikser og tilsett mykt smør og crème fraîche. Smak til med mer krydder om nødvendig.|Fyll posteien i små former og sett kaldt til den har stivnet.",15,30,8,"medium","https://images.matprat.no/sh3hhespgr__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000005","https://www.matprat.no/oppskrifter/kos/kyllingleverpostei/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","8a9dd0af-0667-4a0e-93fb-5f6383eaa228","7c9348d6-9fde-47e6-a35c-9b0aafb4d06c","Cajun-sandwich","finland-cajun-sandwich","Oppskrift på fylte bagetter med inspirasjon fra Louisiana, USA. Der kalles de Po Boy. Crispy baguette og supersmooth innhold er perfekt håndmat.","Oppskrift på fylte bagetter med inspirasjon fra Louisiana, USA. Der kalles de Po Boy. Crispy baguette og supersmooth innhold er perfekt håndmat.","1 ts salt|1 ts hvitløkspulver|1,5 ts paprikapulver|1,5 ts pepper|1 ts tørket oregano|0,5 ts kajennepepper|400 g ytrefilet av svin|2 ss nøytral olje , til steking/pensling|0,5 stk. hakket rødløk|1 ss hakket kapers|1 ss revet sitronskall|2 ss sitronsaft|1 ts cajunkrydder (se under)|2,5 dl majones|4 ts cajunkrydder (se under)|4 stk. baguette|1 stk. hjertesalat|2 stk. tomat , i skiver|1 stk. rødløk , i skiver|8 ss bbq-saus","Bland sammen alt til cajunkrydderet og gni svinekjøttet godt inn med krydderet. La det ligge i 30 minutter for å trekke smak.|Forvarm stekeovnen til 125 °C. Brun kjøttet raskt på alle kanter i varm stekepanne med litt olje. Legg det over i en ildfast form og stek midt i ovnen i ca. 30 minutter eller til kjernetemperaturen er på 67 °C.|Rør sammen ingrediensene til remuladen og sett den kaldt til den skal brukes (den kan godt lages dagen i forveien).|Del bagettene på langs. Legg på remulade, salat, tomat, løk og skiver av kjøtt. Topp med BBQ-saus, klem lett sammen og server.",15,30,4,"medium","https://images.matprat.no/kdvt3k5utx__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000006","https://www.matprat.no/oppskrifter/kos/cajun-sandwich/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","84d6d790-a737-409a-9128-ee7fa285aa38","0954834e-d8cc-484f-b165-ce10b58bb22e","Skrei med søtpotet og bacon","finland-skrei-med-s-tpotet-og-bacon","Fersk skrei med  fløyelsmyk mos av søtpotet og deilig sprøstekt bacon er et rustikk og nydelig alternativ til den tradisjonelle måten å servere skrei på. Skrei i sesong er en fantastisk råvare, og kan erstattes av kysttorsk resten av året. ","Fersk skrei med  fløyelsmyk mos av søtpotet og deilig sprøstekt bacon er et rustikk og nydelig alternativ til den tradisjonelle måten å servere skrei på. Skrei i sesong er en fantastisk råvare, og kan erstattes av kysttorsk resten av året. ","800 g skreifilet eller skreiloin|2 ss salt|ca. 800 g søtpotet|1 ss smør|1 dl matfløte eller melk|saft av 0,5 stk. sitron|2 l vann|1 dl salt|2 stk. laurbærblad|6 stk. hel pepper|2 ts eddik, 7 %|200 g bacon|ca. 1 ss smør eller margarin|100 g aspargesbønner","Skjær skreifileten i porsjonsstykker og dryss over salt. La stå mens du forbereder resten av måltidet.|Skrell og kutt søtpotet i biter. Ha bitene i en kjele og tilsett vann så det akkurat dekker. Kok opp og senk varmen litt. La søtpotetbitene koke i 15-20 minutter, til de er helt møre. Hell av kokevannet og la bitene dampe seg tørre.|Mos bitene for hånd eller med stavmikser. Du avgjør selv hvor fin eller grov du vil ha mosen. Rør inn smør og fløte eller melk og smak til med salt, pepper og sitronsaft.|Kok opp en vid kjele med vann og mål opp riktig mengde salt (1/2 dl per liter vann). Tilsett pepper, laurbærblad og eddik.|Trekk platen av varmen og legg i skreiskivene. Reduser varmen til det laveste og sett på lokk. La skreistykkene trekke i 6-12 minutter, til de akkurat slipper beinet. Pass på at vannet ikke koker, og ikke la fiskestykkene ligge for lenge i vannet. Jo lenger de ligger, jo saltere blir fisken.|Skjær bacon i terninger og stek det på middels varme til det er gyllent og sprøtt. Tilsett litt smør eller margarin om det er behov for det. Skjær av stilkfestet på aspargesbønnene og forvell dem raskt i litt lettsaltet vann.",20,40,4,"medium","https://images.matprat.no/7s654ahhld__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000001","https://www.matprat.no/oppskrifter/familien/skrei-med-sotpotet-og-bacon/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","f075c5a3-9ef3-4b17-af5a-a656d26a810a","6a9ab5d6-a9ae-4cc6-ba83-52ceacd16fea","Snitter med laks og eggerøre","finland-snitter-med-laks-og-egger-re","Snitter med røkelaks og eggerøre er alltid populært å ha med blant de fem utvalgte når man velger snitter til et selskap. Laksesnitter med eggerøre klarer du å lage selv.","Snitter med røkelaks og eggerøre er alltid populært å ha med blant de fem utvalgte når man velger snitter til et selskap. Laksesnitter med eggerøre klarer du å lage selv.","1 skive loff|1 ts smør|2 blader crispisalat eller annen salat|35 g eggerøre|4 skiver røkelaks","Ha smør på loffskiven. Del skiven i to på tvers.|Vask salatblader og legg dem på brødskiven.|Legg på et godt stykke eggerøre på hver av brødskivene. Skal du lage snitter til mange, så kan du beregne å lage eggerøre av ca. 1/2 egg per snitte.|Vri litt på skivene med røkelaks og anrett dem fint, delvis over eggerøren.|Pynt med gressløk eller dill.",15,30,2,"medium","https://images.matprat.no/rqfyd3lynq__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000002","https://www.matprat.no/oppskrifter/gjester/snitter-med-laks-og-eggerore/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","8dc96200-a7f9-4600-b7c8-d64114438f74","690b7bd3-9b1c-40f8-bea1-1c01fc5706db","Soyamarinert svinefilet med syltede rotgrønnsaker","finland-soyamarinert-svinefilet-med-syltede-rotgr-nnsaker","Denne asiatiskinspirerte retten med soyamarinert svinefilet og deilige, sprø rotgrønnsaker er perfekt til helgekosen. ","Denne asiatiskinspirerte retten med soyamarinert svinefilet og deilige, sprø rotgrønnsaker er perfekt til helgekosen. ","0,5 dl soyasaus|1 ss brunt sukker|2 båter grovhakket hvitløk|1 ss nøytral olje|600 g indre- eller  ytrefilet av svin|2 stk. mellomstore søtpotet|1 stk. liten rettich|2 stk. rødbete|0,5 dl riseddik|0,5 dl sukker|0,5 dl vann|0,5 ts sesamolje|2 ss søt soyasaus (ketjap manis)|2 ss teriyakisaus|0,5 stk. revet kokosnøtt|0,5 pk blandet babybladsalat","Lag en marinade av soyasaus, brunt sukker, hvitløk og olje.|Renskjær svinefileten for eventuelle hinner, og legg kjøttet i marinaden. La det ligge i minimum 30 minutter, men gjerne over natten.|Brun kjøttet raskt på alle sider i en varm stekpanne. Legg kjøttet over i en ildfast form, og stikk inn et steketermometer.|Sett formen i stekeovn på 125 ºC i ca. 20 minutter til kjernetemperaturen viser 70 ºC. La fileten hvile i minst 10 minutter før du skjærer i den.|Vask og skrell rotgrønnsaker. Skjær dem i tynne skiver ved hjelp av en mandolin eller en ostehøvel.|Kok opp riseddik, sukker og vann, og rør godt til sukkeret er løst opp. Ta laken av kokeplaten og tilsett grønnsakene. Avkjøl.|Bland sesamolje, søt soyasaus og teriyakisaus sammen til en dressing.|Rist revet kokosnøtt raskt i en varm og tørr stekepanne til det får en gyllen farge.|Vask og skyll salat.|Skjær tynne skiver av svinefileten. Legg skivene på et fat med syltede grønnsaker og salat. Hell litt dressing over kjøttet og dryss på ristet kokos rett før servering.",15,30,4,"medium","https://images.matprat.no/smt7d6bulm__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000003","https://www.matprat.no/oppskrifter/sunn/soyamarinert-svinefilet-med-syltede-rotgronnsaker/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","cd4f91a3-f9b5-4e9c-ad33-06f9a1aa0059","eba3c1ab-ed36-4825-9a57-b50eeee513c6","Hvitløksdressing","finland-hvitl-ksdressing","Her er en enkel oppskrift på hjemmelaget hvitløksdressing. Den er nydelig til burger, grillmat, på wraps, til sandwich, på salat eller som en dipp.","Her er en enkel oppskrift på hjemmelaget hvitløksdressing. Den er nydelig til burger, grillmat, på wraps, til sandwich, på salat eller som en dipp.","3 båter hvitløk|4 ss bladpersille|3 dl lettrømme|0,5 ts salt|0,25 ts kvernet pepper","Skrell og riv hvitløk på et lite rivjern, eller hakk den fint med en skarp kniv.|Finhakk persillen.|Bland sammen revet hvitløk, hakket persille og rømme. smak til med salt og pepper.",15,30,8,"medium","https://images.matprat.no/mldcdx525h__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000004","https://www.matprat.no/oppskrifter/kos/hvitloksdressing/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","3e1f35e3-aec2-40c2-a194-3c24c4403861","cc2c06e9-9acf-4668-b4fd-3c81efc820c6","Eggerøre med urter","finland-egger-re-med-urter","Eggerøre kan varieres i det uendelige. Denne oppskriften er med urter, og du kan bruke de urtene du ønsker eller har tilgjengelig.","Eggerøre kan varieres i det uendelige. Denne oppskriften er med urter, og du kan bruke de urtene du ønsker eller har tilgjengelig.","10 stk. egg|2 ss melk|1 ts salt|0,25 ts kvernet pepper|2 ss grovhakket frisk basilikum|1 ss finhakket frisk gressløk|1 stk. liten vårløk|1 ss finhakket frisk kjørvel","Visp sammen eggene med melk, salt og pepper.|Hakk urter og vårløk. Smelt smør i en panne og stek eggerøren på middels varme, like før den er ferdig har du oppi alle urtene og vårløk og vender det inn.",15,30,4,"medium","https://images.matprat.no/s7zqx7fu2a__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000005","https://www.matprat.no/oppskrifter/sunn/eggerore-med-urter/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","894d590b-2a66-4cd8-937f-c2b018bc332b","8a0f9621-5e94-4f4d-90c3-2a59ac184618","Pizza med fårikål","finland-pizza-med-f-rik-l","Tradisjonsretten fårikål møter folkefavoritten pizza! Lag en digg fårikålpizza av fårikålrestene toppet med en hvit pizzasaus, vellagret ost, kantareller, rødløk og norske epler!Nam!","Tradisjonsretten fårikål møter folkefavoritten pizza! Lag en digg fårikålpizza av fårikålrestene toppet med en hvit pizzasaus, vellagret ost, kantareller, rødløk og norske epler!Nam!","1 stk. fersk pizzadeig (á ca. 250 g) , eventuelt halvstekt pizzabunn|ca. 0,5 dl mel eller semulegryn til utbaking|3 ss hvit pizzasaus|100 g revet ost , gjerne vellagret|150 g kokt fårikålkjøtt (rester)|1 båt rester av kokt hodekål (kan sløyfes)|3 stk. kantarell|0,25 stk. rødløk i ringer|1 stk. eple|1 ss olivenolje|2 ts sitronsaft|1 ss frisk gressløk","Bak ut pizzadeigen på en godt melet overflate, bruk gjerne semulegryn til utbakingen om du har. Bruk fingrene til å forsiktig trykke deigen flat fra midten og ut mot kantene, men la selve kanten være uberørt for å få en luftig skorpe. Strekk deigen forsiktig til den har en rund form med en diameter på 25–30 cm. Børst bort overskuddsmel fra utbakingen. Legg deigen over på et bakepapirkledd stekebrett dersom du ikke har en pizzaspade å flytte pizzaen med.|Smør på hvit pizzasaus, og dryss på revet ost.|Topp pizzaen med rester av fårikålkjøttet du har renset av beinene. Har du rester av kål, del en båt eller to i mindre biter og legg på, legg også på kantarell skåret eller revet i mindre biter, og rødløk i ringer.|Stek pizzaen til osten er smeltet og gyllen, skorpen har fått en fin farge og bunnen er deilig sprø, 5-7 minutter.|Skjær tynne skiver av eple på en mandolin, eller så tynt du klarer med en kniv. Ha skivene i en bolle og drypp over litt olivenolje, og sitronsaft, krydre med salt og pepper.|Topp den stekte pizzaen med epleskivene, og dryss eventuelt over litt finhakket gressløk. Ha gjerne et dryss grovhakket pepper over før servering også.",20,20,1,"medium","https://images.matprat.no/jcl3tt857a__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000006","https://www.matprat.no/oppskrifter/kos/pizza-med-farikal/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","f922b293-0df0-43d3-aac7-4a0c9cfdf958","8c83be74-98fa-47d4-a169-63cd4c5c6a2f","Rosenkål med blå druer","finland-rosenk-l-med-bl-druer","Rosenkål med blå druer smaker overraskende godt. Dette er en amerikansk oppskrift på tilbehør til kalkun på Thanksgiving.","Rosenkål med blå druer smaker overraskende godt. Dette er en amerikansk oppskrift på tilbehør til kalkun på Thanksgiving.","650 g rosenkål|250 g blå druer|2 ss smør|0,5 ts salt|0,25 ts pepper|1 ss sitronsaft","Skjær av stilkfestet på rosenkål og plukk vekk de ytterste bladene. Skyll i kaldt vann. Skyll druer og plukk dem av stilken.|Varm en vid stekepanne eller sauteringspanne og tilsett smør og rosenkål. Fres rosenkålen på middels varme i 4-5 minutter, til den begynner å bli myk, men fortsatt har tyggemotstand. Tilsett druer og fres med til de er gjennomvarme, ca. 1 minutt. Smak til med salt og pepper og rør inn sitronsaft rett før servering.",15,30,10,"medium","https://images.matprat.no/5quh23zajk__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000001","https://www.matprat.no/oppskrifter/gjester/rosenkal-med-bla-druer/"
"Finland","FI","d0000000-0000-0000-0000-000000000059","c0000000-0000-0000-0000-000000000059","9d240e2c-e5b6-4399-90fd-41878af26b0c","61982942-0fe8-4a8d-abe8-e441e2b8f6d7","Grillet paprika med cherrytomater","finland-grillet-paprika-med-cherrytomater","Bland cherrytomat med hvitløk og basilikum, fyll det i en halv paprika, og du har et enkelt og superlekkert grilltilbehør til alt av grillet kjøtt.","Bland cherrytomat med hvitløk og basilikum, fyll det i en halv paprika, og du har et enkelt og superlekkert grilltilbehør til alt av grillet kjøtt.","3 stk. rød paprika|1 pk rød cherrytomat|1 pk gul cherrytomat|2 ss grovhakket frisk basilikum|2 båter finhakket hvitløk|1 ss nøytral olje","Skjær paprika i to på langs. Fjern kjernen.|Del cherrytomat i to. Bland cherrytomat med basilikum, hvitløk og olje.|Legg halve paprika med snittsiden ned på grillen i et par minutter, dette for å få grillstriper. Fyll paprika med cherrytomatblanding og plasser den på grillen på indirekte varme til den blir mør, ca. 5 minutter.",15,30,6,"medium","https://images.matprat.no/n2bpcsdgsn__w=1200_h=1200_autocrop=true_cropMode=zoom/image.webp","b0000000-0000-0000-0000-000000000002","https://www.matprat.no/oppskrifter/sunn/grillet-paprika-med-cherrytomater/"
"Hungary","HU","d0000000-0000-0000-0000-000000000060","c0000000-0000-0000-0000-000000000060","1880fff4-6344-4cfc-b0ff-4fe6acd4519b","22e282b7-1378-4762-b06f-7f87cb73ec08","German Goulash","hungary-german-goulash","German Goulash is one of those classic, versatile dinner ideas. This beef stew is packed with carrots and celery and done up in a thick red wine broth. German goulash pairs perfectly with spaetzle dumplings or potatoes - and a bit of chopped parsley on top!","German Goulash is one of those classic, versatile dinner ideas. This beef stew is packed with carrots and celery and done up in a thick red wine broth. German goulash pairs perfectly with spaetzle dumplings or potatoes - and a bit of chopped parsley on top!","1 pound stewing beef|1 tablespoon oil or butter|3  medium-sized onions|1  carrot (optional)|1  celery stick (optional)|1 tablespoon tomato paste|a pinch of sugar|2 teaspoons paprika|1  bay leaf (optional)|1 cup red wine|1 1/2 - 2 cups beef broth|salt and pepper to taste|2 tablespoons cornstarch (optional)","Peel the onions and chop them into small pieces. Also, peel the carrot and wash the celery stick (optional). Cut the carrot and celery into slices.|Cut the beef into approximately 3/4 inch cubes.|In a large pot, melt some butter (or oil) and fry the beef on high heat for a few minutes until the outside appears to be cooked. If you want a more intense flavor, you can also fully sear the outsides. Stir regularly. Remove the beef from the pot and place the cubes into a bowl for now. Set the bowl aside.|Add the onions to the large pot and sauté them until translucent (or lightly brown if preferred). Add the celery and carrot and sauté these vegetables for a few minutes as well.|Now add the paprika, tomato paste, and a pinch of sugar. Mix well and cook on medium-high heat for a minute as well.|Next, add the red wine in three increments - approx. 1/3 cup at a time. Add some wine, stir it in, and then wait until it has reduced noticeably. Then add some more wine and repeat until you have used up the whole cup.|Re-add the beef to the pot, stir everything and then add enough beef broth so that it just covers the contents in the pot. In our case, this is usually between 1 1/2 - 2 cups of broth - it might vary slightly for you. At this stage, also add your bay leaf if you want some more flavor (optional).|Bring the broth to a boil, then turn down the heat to low, add the lid and let the goulash simmer on low heat for around 2 hours until the meat is very tender. Stir occasionally and add more broth as necessary (we don't usually need to do this).|When you are happy with the tenderness of the meat, add salt and pepper to taste.|Optional: Dissolve 2 tablespoons of cornstarch in a little bit of cold water in a separate mug. Add it to the pot with the goulash and stir regularly while simmering the broth until it has thickened.|Serve your goulash with Spätzle (egg noodles), fusilli pasta, potatoes, bread dumplings, or fresh bread.",10,140,4,"hard","https://www.recipesfromeurope.com/wp-content/uploads/2023/11/german-goulash-recipe-new-og-1.jpg","b0000000-0000-0000-0000-000000000001","https://www.recipesfromeurope.com/german-goulash/"
"Hungary","HU","d0000000-0000-0000-0000-000000000060","c0000000-0000-0000-0000-000000000060","e3151079-81f6-4c2d-ae62-e01294bd9939","7b61a70f-56e1-400f-ad65-48cca1d4a102","Hungarian Cabbage Noodles (Káposztás Tészta)","hungary-hungarian-cabbage-noodles-k-poszt-s-t-szta","Hungarian Cabbage and Noodles - known as Káposztás Tészta - is a deliciously simple dish made with fried cabbage, egg noodles, onions, and oil. It&#039;s the perfect comfort food when you don&#039;t feel like cooking an elaborate meal.","Hungarian Cabbage and Noodles - known as Káposztás Tészta - is a deliciously simple dish made with fried cabbage, egg noodles, onions, and oil. It&#039;s the perfect comfort food when you don&#039;t feel like cooking an elaborate meal.","5 1/2 cups white cabbage (shredded (about 1/3 medium cabbage))|1 medium onion (diced)|6 ounces egg noodles ((see notes))|1 tablespoon bacon fat (alternatively lard or oil)|1 tablespoon oil (more to taste)|1/4 teaspoon salt (more to taste)|1/8 - 1/4 teaspoon black pepper (more to taste)|a pinch of sugar (optional)","Heat oil and bacon fat (optional) in a large pan with high sides. Add the diced onion and sauté until translucent and starting to brown, about 5 minutes. Stir regularly.|Add the shredded cabbage, salt, pepper, and sugar to the pan. Cook over medium-high heat, stirring regularly, for about 10-12 minutes, until the cabbage is soft and beginning to brown. Then turn down the heat.|Meanwhile, in a large pot, bring salted water to a boil and cook the pasta according to package directions until al dente. Then remove and strain.|When the cabbage is lightly browned, add the strained egg noodles to the pan. Add another tablespoon of oil (optional), and stir gently until the cabbage and noodles are well mixed.|Taste and add more salt, pepper, and/or sugar if needed. You can serve the cabbage and noodles with sour cream (optional). Enjoy!",5,30,2,"medium","https://www.recipesfromeurope.com/wp-content/uploads/2023/09/hungarian-cabbage-and-noodles-Kaposztas-Teszta-recipe.jpg","b0000000-0000-0000-0000-000000000002","https://www.recipesfromeurope.com/hungarian-cabbage-and-noodles/"
"Hungary","HU","d0000000-0000-0000-0000-000000000060","c0000000-0000-0000-0000-000000000060","b1693f00-93eb-4098-8c6c-ef0f3d63740f","f21cdace-c4af-4744-b9e9-0bc2981db66b","Hungarian Goulash","hungary-hungarian-goulash","Goulash or gulyás - the national dish of Hungary - is made with hearty but simple ingredients like potatoes, carrots, and beef. The bright color comes from the staple spice used in Hungarian cooking - paprika! It can be served on its own, with bread or on noodles.","Goulash or gulyás - the national dish of Hungary - is made with hearty but simple ingredients like potatoes, carrots, and beef. The bright color comes from the staple spice used in Hungarian cooking - paprika! It can be served on its own, with bread or on noodles.","1 pound stewing beef (cut into bite-size pieces about 1/2-1 inch)|1  large onion|1 cup chopped carrots (approximately one big carrot)|2 cups chopped potatoes (approximately two medium/large potatoes)|1 tablespoon oil|3 cups beef broth|1  heaping tablespoon Hungarian paprika (more to taste)|salt to taste|pepper to taste","Chop the onion, carrots, potatoes, and beef into small cubes. Set the vegetables aside. You can also chop the potatoes and carrots later while the beef is cooking.|Heat up a large pot, add the oil and sauté the onion on medium heat for 5-10 minutes until translucent.|Add in the beef and sauté until the beef is browned and partially cooked. Stir occasionally to keep the beef from sticking too much.|After reducing the heat, 2 cups of broth until the mixture is covered completely. If two cups are not enough, add slightly more until the beef is fully covered.|Stir in the paprika and pepper to taste.|Place the lid on the pot and simmer the beef on low heat for one hour or until the beef is tender.|Once the beef is tender, add in the chopped carrots and potatoes. Also, add another cup of broth so that the carrots and potatoes are covered. You can also use water if you prefer.|Simmer the mixture until the carrots and potatoes are soft. Make sure to not overcook the potatoes.|Add salt and pepper to taste.|Remove the pot from heat and serve the goulash on its own or with fresh crusty bread or noodles.",10,75,4,"hard","https://www.recipesfromeurope.com/wp-content/uploads/2021/04/hungarian-goulash-recipe-on-wooden-plank.jpg","b0000000-0000-0000-0000-000000000003","https://www.recipesfromeurope.com/hungarian-goulash/"
"Hungary","HU","d0000000-0000-0000-0000-000000000060","c0000000-0000-0000-0000-000000000060","9bc8fc29-1bf9-417b-a8ca-76e0085735dc","5d120a8c-9103-473f-9422-0052435855fe","Hungarian Green Bean Soup","hungary-hungarian-green-bean-soup","As a warm yet light dish, this creamy Hungarian green bean soup - or tejfölös zöldbableves - is sure to please. With its signature orange color, the soup is made from crisp green beans, sour cream, and Hungarian paprika.","As a warm yet light dish, this creamy Hungarian green bean soup - or tejfölös zöldbableves - is sure to please. With its signature orange color, the soup is made from crisp green beans, sour cream, and Hungarian paprika.","1  large onion|1 pound green beans (cut into 1 inch pieces)|1/2 cup sour cream|1/2 cup milk|1 tablespoon corn starch|1 tablespoon oil|1 tablespoon sweet Hungarian paprika (more or less to taste)|2 cups vegetable broth","Chop the onion into small cubes and set aside.|Wash the green beans, trim off the ends and cut the beans into 1 inch long pieces. Set aside.|Heat oil in a large pot and add the onions. Sauté the onions on medium heat until they become translucent.|Add the green beans to the pot, then add 2 cups of broth. The mixture of onions and beans should just be covered.|Add the paprika, reduce the heat, and let everything simmer for around 30 minutes (or until the beans are tender - but not mushy).|Add the sour cream, milk, and corn starch together in a bowl and whisk well.|Add the corn starch mixture to the pot and mix everything well.|Bring the soup back to a boil for around 2 minutes or until it has reached the desired thickness. Stir frequently.|Serve and enjoy!",15,32,3,"medium","https://www.recipesfromeurope.com/wp-content/uploads/2020/04/creamy-hungarian-green-bean-soup-1.jpg","b0000000-0000-0000-0000-000000000004","https://www.recipesfromeurope.com/hungarian-green-bean-soup/"
"Hungary","HU","d0000000-0000-0000-0000-000000000060","c0000000-0000-0000-0000-000000000060","c647910d-5430-487c-9668-0487a96a099d","16292b79-f0f7-497a-be27-94d46dc9f633","Easy Chicken Paprikash","hungary-easy-chicken-paprikash","This easy Chicken Paprikash recipe - with juicy chicken, onion, and loads of paprika - is a warm and delicious meal. The light broth crates a delicious sauce that tastes great with rice, boiled potatoes, or egg dumplings (nokedli).","This easy Chicken Paprikash recipe - with juicy chicken, onion, and loads of paprika - is a warm and delicious meal. The light broth crates a delicious sauce that tastes great with rice, boiled potatoes, or egg dumplings (nokedli).","2  medium/large yellow onions|3-4  chicken breasts|2 tablespoons oil|2 cups chicken broth (possibly more)|2 tablespoons Hungarian paprika|1/2 teaspoon salt (more or less to taste)|pepper to taste|1-2 tablespoons corn starch|3 tablespoons water|3 tablespoons sour cream","Peel and finely chop the onions.|In a large pot, sauté the onions in oil on medium heat until they are translucent and slightly brown. This can take a few minutes.|Add the chicken breasts and chicken broth until the chicken is just about covered. In our case, this is usually around 2 cups of chicken broth but it might be more or less for you depending on the size of the chicken breasts and your pot.|Add the paprika, 1/2 teaspoon of salt (more or less to taste), and a sprinkle of pepper to the pot. Give everything a quick stir.|Simmer the chicken for approximately 45 minutes or until the chicken is cooked and tender. You may want to add more water if you prefer more gravy.|In a cup, mix the corn starch with a bit of water. Whisk the mixture well to avoid lumps.|Bring the cooked chicken mixture to a boil and add the corn starch mixture. Stir constantly until the broth has reached the desired thickness. Add the sour cream as well as salt and pepper to taste.|Serve the chicken paprikash with Hungarian egg noodles called nokedli, rice, or potatoes.",5,55,4,"medium","https://www.recipesfromeurope.com/wp-content/uploads/2021/04/recipe-easy-chicken-paprikash.jpg","b0000000-0000-0000-0000-000000000005","https://www.recipesfromeurope.com/easy-chicken-paprikash/"
"Hungary","HU","d0000000-0000-0000-0000-000000000060","c0000000-0000-0000-0000-000000000060","491f910b-9e9d-4387-83a3-ea56d965a758","c05a624b-3904-4bb4-9014-f4dffa11b524","Hungarian Cucumber Salad","hungary-hungarian-cucumber-salad","With the perfect balance of creamy and bite, this Hungarian cucumber salad recipe is absolutely delicious. Made with fresh cucumbers, garlic, sour cream, and spices - of course, paprika - this salad is so easy to make and best served chilled!","With the perfect balance of creamy and bite, this Hungarian cucumber salad recipe is absolutely delicious. Made with fresh cucumbers, garlic, sour cream, and spices - of course, paprika - this salad is so easy to make and best served chilled!","2  English cucumbers (peeled if preferred)|1 tablespoon salt (approximately)|1/2 small hot banana pepper (chopped (optional))|2  garlic cloves (crushed or minced)|2 tablespoons sugar (or to taste)|2 tablespoons white vinegar (or to taste)|2/3 cup sour cream|ground black pepper (to taste)|a sprinkle of paprika (more for garnish)|fresh chives (chopped (optional garnish))","Wash the cucumbers and peel them if you like. Use a mandolin or a box grater to slice them thinly and evenly.|Place the cucumbers in a bowl, sprinkle with salt and mix. Then place the bowl in the fridge for about 1.5 hours.|Drain the excess water from the bowl and squeeze the cucumbers well with your hands to remove and drain additional liquid.|Add the chopped hot banana pepper (optional), garlic, sugar, vinegar, sour cream, black pepper, and paprika. Mix everything together in the bowl and add more spices or sour cream to taste.|Refrigerate your cucumber salad for at least one hour. You can garnish it with more paprika and chopped chives before serving.",5,30,4,"medium","https://www.recipesfromeurope.com/wp-content/uploads/2023/10/recipe-hungarian-cucumber-salad-new-og-1.jpg","b0000000-0000-0000-0000-000000000006","https://www.recipesfromeurope.com/hungarian-cucumber-salad/"
